RSC network: N=2000 p1=0.001006 p2=0.000003 aveK_1D=14.078000 aveK_2D=6.064500
4043
346,870,1524,
346,1636,1853,
346,1650,1782,
347,361,731,
347,596,724,
347,633,1907,
347,1346,1506,
347,1780,1872,
348,353,1707,
348,559,1514,
348,897,1031,
349,635,1340,
349,1027,1553,
349,1098,1154,
350,471,1703,
350,677,1231,
350,1241,1766,
350,1800,1861,
351,401,1886,
351,553,1378,
351,583,1766,
351,650,1512,
351,798,1413,
351,893,1069,
351,1367,1808,
351,1374,1859,
351,1489,1803,
351,1801,1878,
352,362,1701,
352,550,1065,
352,849,1028,
353,605,913,
353,861,1036,
353,898,1863,
353,1218,1908,
354,399,1897,
354,1015,1897,
354,1349,1668,
354,1489,1967,
354,1874,1922,
355,373,1108,
355,511,1847,
355,622,819,
355,861,1490,
355,1024,1190,
355,1056,1379,
356,464,1488,
356,620,1977,
356,634,1292,
356,668,1224,
356,1261,1810,
357,788,887,
357,985,1926,
357,1136,1642,
357,1219,1432,
357,1316,1710,
357,1327,1385,
358,491,526,
358,779,1067,
358,828,1420,
358,957,1053,
358,1088,1693,
358,1281,1537,
358,1330,1742,
358,1343,1622,
359,372,1327,
359,499,633,
359,695,1203,
359,755,1624,
359,1294,1480,
359,1334,1404,
360,488,621,
360,654,921,
360,780,1303,
360,825,1164,
360,1012,1974,
361,384,1236,
362,750,1294,
363,463,1468,
363,1517,1934,
363,1594,1619,
364,400,1483,
364,668,1182,
364,1093,1267,
365,448,652,
366,427,1706,
366,711,803,
366,1544,1611,
367,1086,1417,
367,1829,1991,
368,496,779,
368,1107,1892,
368,1169,1451,
369,614,1340,
369,846,1593,
369,887,1394,
369,1060,1256,
369,1890,1958,
370,417,423,
370,692,1022,
370,703,1918,
370,779,1435,
370,931,1782,
370,965,1932,
370,1094,1148,
370,1095,1122,
370,1653,1754,
371,381,1762,
371,442,1203,
371,620,1746,
371,797,1633,
371,1008,1041,
371,1296,1380,
372,442,1131,
372,1534,1887,
372,1757,1969,
373,479,1837,
373,768,1586,
373,1331,1859,
373,1875,1987,
374,511,1486,
374,561,854,
374,562,964,
374,1272,1570,
374,1831,1895,
375,402,1833,
375,681,1004,
375,933,1417,
375,1004,1014,
375,1097,1793,
375,1562,1843,
376,445,648,
376,616,1359,
376,1460,1972,
376,1501,1996,
376,1776,1809,
377,726,1945,
377,982,1697,
377,986,1340,
378,432,1076,
378,467,1592,
378,892,1932,
379,500,1422,
379,538,864,
379,687,1877,
380,478,1833,
380,556,647,
380,686,770,
380,919,957,
380,1499,1910,
380,1663,1779,
381,1537,1850,
381,1722,1817,
381,1929,1956,
382,1306,1828,
382,1649,1892,
382,1652,1953,
384,514,923,
384,736,791,
384,808,1461,
384,1059,1956,
384,1665,1911,
385,552,1268,
385,1009,1724,
385,1196,1324,
386,561,879,
386,879,1904,
386,1032,1423,
386,1666,1695,
387,806,974,
388,394,1943,
388,402,671,
388,788,1325,
388,1227,1786,
389,430,1263,
389,1093,1472,
389,1284,1915,
389,1611,1803,
390,420,1675,
390,668,1440,
390,711,1117,
390,1318,1935,
391,527,1246,
391,947,1082,
391,1003,1440,
392,622,1839,
392,880,1266,
393,581,922,
393,987,993,
394,451,1031,
394,468,1138,
394,1815,1837,
395,428,915,
395,666,1687,
395,917,1355,
395,1054,1351,
396,694,1648,
396,752,1586,
397,534,1436,
397,565,1277,
397,607,711,
397,819,1029,
397,823,946,
397,1396,1852,
398,524,1997,
398,703,1945,
398,712,934,
398,782,991,
398,1193,1728,
399,413,1079,
399,554,1181,
399,746,806,
399,1261,1286,
399,1528,1825,
400,672,1691,
400,1478,1808,
401,576,969,
401,730,1626,
401,1430,1805,
402,731,1991,
402,801,1982,
402,1340,1874,
403,1681,1757,
404,452,948,
404,1141,1717,
405,765,1189,
405,1425,1453,
406,1671,1686,
407,543,1457,
407,1013,1362,
407,1097,1676,
407,1332,1780,
408,825,1338,
408,1122,1345,
408,1196,1464,
409,509,1899,
409,676,1137,
409,847,1398,
409,1424,1893,
410,534,537,
410,754,1781,
410,1166,1965,
410,1220,1905,
411,876,1303,
411,1309,1951,
411,1393,1575,
412,515,1299,
412,599,1170,
412,730,1834,
412,1257,1780,
413,501,756,
413,526,1911,
413,625,809,
413,776,872,
413,1896,1956,
414,434,1622,
414,478,1206,
414,531,1024,
414,872,1647,
414,1336,1790,
415,443,1507,
415,1100,1264,
415,1209,1544,
415,1642,1730,
415,1707,1767,
416,647,1224,
416,736,1502,
416,1126,1849,
416,1726,1902,
417,492,605,
417,825,1117,
417,854,1974,
417,1377,1759,
417,1463,1522,
418,566,574,
418,613,1484,
418,788,1506,
418,863,1749,
418,908,1824,
418,993,1917,
418,1109,1678,
418,1574,1941,
419,676,1964,
419,785,1193,
419,1452,1623,
419,1840,1845,
420,754,1274,
420,1137,1518,
420,1395,1755,
420,1952,1999,
421,558,1872,
421,1107,1890,
421,1399,1535,
422,472,1029,
422,618,1565,
422,1058,1849,
422,1507,1928,
423,451,1532,
423,662,1912,
423,692,1834,
423,810,1791,
423,1156,1273,
424,545,1310,
424,792,1287,
426,462,1567,
426,1754,1999,
427,511,1474,
427,601,1550,
427,1181,1482,
427,1236,1552,
427,1337,1893,
428,587,875,
428,675,1612,
428,1024,1769,
428,1366,1687,
428,1709,1797,
429,923,1229,
429,1547,1576,
429,1599,1827,
430,710,1571,
430,887,895,
430,1153,1352,
430,1514,1824,
432,1350,1363,
432,1461,1618,
433,688,1021,
433,1146,1862,
433,1259,1513,
433,1616,1915,
434,675,1234,
435,886,1335,
435,898,1509,
435,1624,1910,
436,441,624,
436,475,974,
436,808,1609,
436,879,908,
436,1281,1478,
436,1456,1693,
437,560,1426,
437,728,1203,
437,872,1058,
437,1015,1517,
437,1306,1781,
438,466,1121,
438,494,1994,
438,834,945,
438,1186,1774,
438,1288,1571,
438,1364,1661,
439,463,992,
439,489,1539,
439,586,1272,
439,803,930,
439,1862,1956,
440,730,1376,
440,776,1297,
440,864,1995,
440,1023,1532,
440,1111,1245,
440,1252,1838,
441,570,1921,
441,969,1907,
441,1073,1694,
441,1540,1957,
441,1566,1832,
442,479,1265,
443,877,1427,
443,924,1370,
443,952,1996,
443,1026,1398,
443,1174,1947,
444,637,1196,
444,870,1152,
444,1734,1773,
445,517,990,
445,620,825,
445,802,1805,
446,788,845,
446,1084,1568,
446,1135,1639,
446,1398,1475,
446,1464,1665,
447,643,1410,
447,1267,1580,
447,1580,1850,
448,495,999,
448,976,1810,
448,1135,1480,
449,960,1045,
450,561,1244,
451,605,1239,
452,1016,1704,
452,1098,1659,
452,1557,1661,
453,1489,1915,
454,531,1811,
454,608,1204,
454,789,1554,
454,1010,1291,
454,1312,1937,
454,1953,1977,
455,746,1093,
455,1292,1572,
456,972,1617,
456,1061,1485,
456,1173,1680,
456,1266,1840,
457,492,1485,
457,588,1095,
457,614,1842,
457,1062,1566,
457,1570,1622,
458,1639,1686,
458,1852,1874,
459,898,1756,
459,1055,1557,
459,1104,1505,
460,752,1428,
460,821,1838,
460,1056,1316,
460,1162,1305,
460,1234,1284,
461,678,1369,
461,702,1502,
461,822,1254,
461,1155,1756,
462,491,1219,
462,776,1637,
462,1061,1891,
462,1075,1779,
462,1482,1563,
463,1157,1476,
464,640,932,
464,670,1666,
464,989,994,
465,776,1278,
466,835,1672,
466,1305,1721,
467,785,956,
467,1197,1335,
468,552,951,
468,629,1616,
468,1149,1832,
469,559,1752,
469,702,1880,
469,962,1408,
469,1228,1519,
469,1715,1821,
470,502,1007,
470,645,740,
470,1221,1753,
471,602,1730,
471,720,1223,
471,762,1420,
472,752,1388,
473,676,1355,
473,876,1302,
473,1032,1250,
474,494,800,
474,564,1546,
475,743,990,
475,874,1891,
475,901,1168,
475,957,1228,
475,1213,1462,
475,1290,1314,
476,850,1433,
476,1172,1327,
476,1241,1282,
477,480,1760,
477,606,1332,
477,785,1561,
477,1493,1628,
478,517,1689,
478,767,1025,
478,810,1024,
478,878,1594,
478,1325,1619,
479,535,1757,
479,571,1326,
479,614,1244,
479,825,970,
479,1332,1342,
480,635,1613,
480,1018,1216,
480,1138,1154,
480,1296,1874,
480,1458,1621,
481,712,745,
481,1069,1967,
481,1213,1218,
481,1321,1977,
482,621,957,
482,1180,1544,
482,1514,1934,
483,489,1015,
483,608,1328,
483,749,1857,
483,801,1886,
483,1089,1350,
484,507,1633,
484,1295,1857,
484,1500,1580,
485,1002,1800,
485,1606,1795,
486,821,1341,
486,859,1523,
486,877,1701,
486,919,947,
486,1219,1568,
486,1245,1696,
486,1549,1933,
487,554,1925,
487,792,935,
487,862,1715,
487,1175,1744,
487,1618,1973,
488,1144,1483,
489,509,1766,
489,537,1530,
489,538,790,
489,607,1355,
489,909,1479,
489,1184,1604,
489,1310,1816,
489,1853,1945,
490,508,1686,
490,586,1063,
490,1048,1210,
491,643,1245,
491,696,892,
491,704,1478,
491,750,1994,
491,772,1436,
491,1079,1857,
492,731,1621,
492,933,1404,
492,1023,1874,
492,1138,1153,
492,1233,1576,
492,1271,1522,
494,745,1515,
494,763,1030,
494,916,1788,
494,1335,1558,
495,771,927,
496,728,1773,
496,1022,1056,
497,746,901,
497,1030,1954,
497,1152,1258,
497,1179,1936,
497,1192,1646,
498,962,1561,
498,1098,1346,
499,745,1953,
499,829,1698,
500,648,879,
500,875,1449,
500,913,1306,
500,1838,1965,
501,698,1651,
501,1166,1842,
501,1535,1538,
502,755,1890,
503,792,1509,
503,860,1009,
503,860,1623,
503,917,1937,
503,1111,1123,
504,760,1757,
505,554,901,
505,656,1081,
505,1200,1995,
506,663,1291,
506,780,1232,
507,1039,1715,
507,1205,1206,
508,651,1888,
508,729,1465,
509,709,1640,
509,923,1264,
509,1084,1991,
509,1676,1775,
510,594,1751,
510,614,1707,
510,1045,1406,
511,1038,1396,
511,1176,1870,
511,1752,1820,
512,687,910,
512,694,934,
512,1226,1854,
513,867,1812,
513,921,1232,
514,717,1774,
514,1194,1605,
514,1588,1765,
515,601,1654,
515,997,1488,
515,1139,1441,
515,1250,1767,
515,1588,1988,
515,1624,1658,
516,599,1573,
516,659,1214,
516,1097,1677,
516,1319,1605,
517,706,967,
517,1381,1409,
517,1763,1776,
518,521,1041,
518,591,856,
518,1106,1339,
518,1186,1889,
518,1829,1895,
518,1877,1892,
518,1896,1956,
519,570,1934,
520,523,961,
520,1413,1720,
520,1576,1613,
521,778,1675,
521,820,1334,
521,1309,1632,
521,1431,1465,
521,1697,1729,
522,663,761,
522,830,951,
522,1467,1973,
523,570,694,
523,691,1911,
523,1159,1318,
523,1170,1997,
524,748,1301,
524,827,1886,
525,994,1753,
526,772,1509,
526,1170,1708,
526,1178,1531,
526,1320,1659,
527,717,1564,
528,669,1270,
528,1236,1905,
528,1332,1852,
529,683,1354,
529,746,1084,
529,793,925,
530,546,1654,
530,807,1468,
530,922,1744,
530,1051,1398,
530,1256,1537,
531,1132,1743,
531,1543,1886,
532,641,1850,
532,755,1068,
532,791,1256,
532,872,1128,
532,1134,1152,
532,1423,1856,
532,1462,1956,
533,627,1007,
533,854,1393,
533,1003,1559,
534,638,1416,
534,761,1355,
534,864,1641,
534,937,1739,
534,1003,1448,
534,1412,1821,
534,1869,1969,
535,842,1926,
535,1155,1400,
537,738,1111,
537,1035,1543,
537,1488,1633,
538,1949,1985,
539,1040,1455,
540,1112,1527,
540,1896,1912,
541,588,748,
541,874,903,
541,1336,1799,
542,1532,1780,
543,624,757,
543,1099,1763,
543,1459,1718,
544,1488,1878,
544,1491,1740,
545,547,1102,
545,599,1961,
545,963,1174,
545,1052,1487,
545,1289,1921,
545,1407,1754,
545,1445,1551,
546,1044,1692,
546,1086,1772,
546,1442,1774,
547,571,1620,
547,603,757,
547,663,1108,
547,845,1046,
548,1481,1710,
549,797,872,
549,901,1733,
549,1058,1153,
549,1293,1496,
550,1346,1727,
551,688,1140,
551,930,969,
552,1121,1597,
552,1656,1684,
552,1773,1846,
553,955,1959,
553,1225,1398,
553,1318,1782,
553,1939,1956,
554,1258,1973,
554,1347,1632,
554,1745,1809,
555,573,1906,
555,685,1511,
555,870,1380,
555,998,1577,
555,1396,1626,
556,680,1481,
556,700,1063,
556,705,1547,
556,1544,1929,
557,658,1422,
557,806,1563,
557,1715,1757,
558,630,1891,
558,1137,1700,
559,686,1611,
559,695,1118,
559,877,1119,
559,967,981,
560,850,885,
560,939,1778,
560,1044,1376,
561,746,1613,
561,885,993,
562,811,1746,
563,1168,1260,
564,753,1397,
566,861,1649,
566,954,961,
566,1116,1477,
566,1321,1543,
566,1495,1729,
566,1495,1931,
567,792,1828,
567,859,1677,
567,1389,1954,
568,691,1733,
568,823,875,
568,1163,1347,
568,1748,1924,
569,708,1780,
569,1015,1492,
569,1215,1740,
569,1319,1523,
570,849,1479,
570,1034,1836,
570,1154,1975,
570,1502,1623,
571,915,1840,
571,960,1346,
571,964,1880,
571,1200,1758,
571,1508,1875,
572,661,1721,
572,761,1265,
572,1030,1543,
572,1147,1243,
572,1541,1859,
572,1568,1648,
573,878,1053,
573,915,1484,
573,971,1747,
573,1198,1281,
574,940,1937,
574,1069,1421,
574,1528,1583,
574,1644,1916,
575,579,1724,
575,786,1001,
575,1076,1840,
575,1379,1875,
575,1716,1908,
576,737,915,
576,1034,1126,
576,1119,1807,
577,870,1788,
577,1312,1588,
577,1526,1559,
579,1108,1807,
580,632,644,
580,763,1160,
580,1015,1472,
580,1350,1380,
580,1553,1875,
581,786,1286,
581,808,1040,
581,1206,1392,
581,1214,1913,
582,594,1238,
582,783,1075,
582,895,1191,
582,1015,1077,
582,1463,1702,
582,1762,1807,
583,680,965,
583,823,1607,
583,901,1027,
583,903,979,
583,1012,1801,
584,949,1108,
584,1434,1798,
585,589,1029,
586,845,1705,
586,1213,1540,
586,1724,1850,
587,1008,1881,
589,864,1798,
589,907,1663,
589,1011,1954,
589,1185,1338,
589,1190,1753,
590,676,1975,
590,924,1509,
590,1061,1857,
591,796,1310,
591,823,1546,
591,1169,1563,
591,1293,1550,
592,912,1920,
592,1136,1299,
592,1213,1704,
593,829,1498,
593,990,1415,
593,1410,1612,
593,1511,1516,
594,621,740,
594,892,1715,
594,976,1891,
595,723,1604,
595,741,1146,
595,759,873,
595,828,1135,
595,1263,1613,
595,1317,1683,
596,741,1538,
596,1049,1845,
597,624,673,
597,764,1344,
597,801,1096,
597,1212,1747,
598,659,1453,
598,673,1005,
598,1221,1534,
599,930,1970,
599,979,1816,
600,633,1133,
600,1745,1772,
601,748,1910,
601,823,1397,
601,1666,1729,
602,652,1734,
602,721,1131,
602,1730,1949,
603,860,1977,
603,889,1603,
603,1380,1422,
603,1804,1887,
604,606,1606,
604,690,1106,
604,697,1232,
604,1526,1958,
605,866,1025,
605,1394,1751,
606,619,1638,
606,916,1750,
607,630,796,
607,867,1187,
607,1147,1584,
607,1577,1967,
608,637,964,
608,741,1469,
609,1571,1865,
609,1763,1952,
610,1113,1644,
610,1213,1364,
610,1240,1831,
610,1255,1871,
610,1548,1663,
611,914,1432,
612,671,776,
612,1308,1739,
612,1579,1982,
612,1590,1722,
613,874,1723,
613,1093,1945,
614,627,1433,
614,661,1400,
614,679,999,
614,814,1758,
614,1008,1581,
615,726,1347,
615,891,1905,
616,753,1166,
616,1079,1406,
617,753,1822,
617,912,1112,
617,1094,1197,
617,1445,1784,
618,682,1989,
618,801,1763,
618,925,1431,
618,1648,1868,
619,655,1328,
619,686,1250,
619,906,1614,
619,1460,1875,
620,1148,1531,
620,1239,1543,
620,1881,1948,
621,720,1297,
621,751,1963,
621,1018,1520,
622,664,1678,
622,719,1387,
622,965,1439,
622,1170,1852,
622,1753,1759,
622,1770,1788,
623,893,1642,
623,1006,1470,
623,1081,1118,
623,1366,1873,
623,1490,1650,
624,1142,1590,
624,1174,1379,
624,1368,1694,
624,1410,1877,
624,1514,1796,
624,1746,1912,
624,1832,1990,
625,1060,1077,
626,1035,1755,
626,1062,1786,
626,1634,1732,
627,655,730,
627,824,1124,
627,882,1667,
627,1014,1574,
627,1041,1624,
627,1530,1626,
628,677,1790,
628,1280,1831,
628,1319,1350,
628,1477,1744,
628,1659,1803,
628,1679,1906,
628,1784,1918,
629,813,1083,
629,892,1988,
629,1058,1855,
629,1134,1975,
629,1748,1844,
631,1218,1439,
631,1969,1971,
632,890,1692,
632,1118,1648,
632,1373,1380,
632,1802,1998,
633,788,1634,
633,1611,1901,
633,1623,1649,
634,728,1917,
634,1726,1943,
635,916,1117,
635,1283,1475,
635,1313,1754,
636,655,774,
636,888,1031,
636,1034,1412,
636,1572,1742,
636,1639,1667,
636,1866,1939,
637,924,1074,
637,989,1059,
637,1010,1153,
637,1309,1923,
638,1762,1893,
639,798,1161,
639,1274,1309,
640,1310,1520,
641,998,1606,
642,711,806,
642,905,1323,
642,1088,1878,
643,659,769,
643,669,1162,
643,708,1185,
643,943,1739,
643,1101,1494,
644,748,910,
644,1353,1469,
644,1468,1946,
644,1504,1931,
645,705,1990,
645,873,991,
645,1354,1459,
645,1576,1964,
646,1498,1855,
647,685,1346,
648,887,1195,
648,1616,1654,
649,858,1109,
649,892,1715,
649,1342,1478,
649,1387,1406,
649,1505,1696,
649,1591,1890,
650,731,905,
650,1035,1872,
650,1046,1139,
651,1424,1981,
652,742,922,
652,781,1967,
652,1629,1645,
654,997,1336,
654,1067,1909,
654,1248,1510,
655,1178,1246,
655,1708,1769,
655,1736,1880,
656,680,1050,
656,958,1473,
656,970,1687,
656,1139,1400,
656,1181,1977,
657,1016,1025,
657,1417,1917,
658,735,1390,
658,831,1830,
658,1152,1793,
658,1462,1642,
658,1523,1721,
658,1676,1731,
659,975,1875,
659,977,1774,
659,1179,1668,
660,808,1260,
660,866,947,
660,1306,1465,
661,1015,1699,
662,685,1405,
663,1140,1671,
664,688,1641,
664,1279,1413,
665,773,1339,
665,811,1450,
665,850,1105,
665,1029,1067,
665,1365,1875,
665,1510,1583,
666,1161,1232,
667,811,1134,
667,941,1657,
667,1150,1621,
667,1354,1402,
667,1467,1534,
668,1055,1221,
669,691,1125,
669,841,1341,
669,1097,1369,
669,1324,1891,
669,1655,1808,
670,681,807,
670,696,1872,
671,729,1683,
671,787,930,
671,948,1142,
671,958,1860,
672,827,1168,
672,1261,1551,
672,1402,1709,
673,714,850,
673,1045,1879,
673,1046,1699,
673,1081,1945,
673,1491,1928,
674,1158,1555,
675,1041,1765,
676,910,1065,
677,764,847,
677,1335,1851,
678,704,1041,
678,714,950,
678,804,1534,
678,1750,1926,
679,856,1627,
679,1020,1514,
679,1385,1694,
679,1715,1999,
680,1079,1967,
680,1584,1941,
681,708,931,
681,1288,1473,
682,693,1025,
682,1207,1573,
682,1535,1654,
683,1000,1554,
683,1177,1747,
683,1389,1676,
684,691,1825,
684,1661,1766,
685,1795,1905,
686,984,1076,
686,1016,1258,
686,1272,1655,
687,778,1371,
687,825,1777,
687,1208,1732,
688,704,1179,
688,848,1443,
688,979,1025,
688,1423,1488,
689,965,1284,
689,1166,1171,
690,704,1157,
690,721,1254,
690,918,1497,
690,1400,1864,
691,923,1657,
691,979,1976,
691,1067,1654,
691,1164,1555,
691,1681,1805,
692,759,929,
692,763,920,
692,837,1878,
692,924,1437,
692,938,1406,
693,808,1062,
693,1772,1898,
693,1806,1865,
694,817,1387,
694,939,1711,
695,1341,1972,
695,1571,1580,
696,1019,1479,
696,1207,1529,
696,1297,1590,
697,1062,1315,
697,1346,1702,
697,1581,1793,
698,886,1557,
698,1386,1516,
699,889,1684,
699,921,1556,
699,1297,1320,
700,1413,1664,
701,911,1581,
701,949,1220,
701,1354,1475,
702,745,1572,
702,1082,1151,
702,1699,1975,
703,755,1847,
703,995,1376,
703,1199,1327,
703,1275,1459,
703,1337,1648,
704,894,1756,
704,1180,1635,
704,1458,1561,
705,780,1006,
705,1017,1280,
705,1315,1620,
705,1673,1838,
706,1218,1881,
707,922,1031,
707,1019,1705,
708,863,1851,
708,1104,1183,
708,1429,1848,
709,751,1521,
709,1005,1699,
709,1496,1963,
710,1082,1803,
710,1290,1338,
711,723,1420,
711,1389,1828,
712,777,1902,
712,959,1359,
712,1441,1666,
712,1477,1710,
712,1601,1755,
713,892,1205,
713,930,1446,
714,1408,1923,
715,717,1192,
715,1319,1950,
715,1465,1918,
717,819,1250,
717,958,992,
717,1033,1710,
718,1159,1776,
718,1462,1890,
719,966,1081,
719,1092,1491,
719,1554,1622,
720,801,1811,
720,822,1433,
720,997,1970,
720,1690,1821,
722,746,994,
722,1065,1252,
722,1082,1694,
722,1188,1530,
722,1249,1331,
722,1361,1677,
723,1173,1660,
724,735,1691,
724,1390,1546,
725,864,1842,
725,1366,1657,
726,1135,1814,
726,1252,1752,
726,1278,1808,
727,893,1249,
727,926,1815,
727,1035,1779,
727,1425,1984,
728,862,1322,
730,865,1087,
730,897,1861,
731,920,1388,
731,977,1200,
731,1022,1318,
731,1454,1983,
731,1605,1618,
732,1433,1810,
733,915,1660,
733,1029,1777,
734,843,1845,
734,993,1766,
734,1400,1612,
734,1402,1747,
735,1337,1866,
736,992,1008,
736,1793,1950,
737,1167,1386,
737,1579,1791,
737,1625,1799,
737,1898,1924,
738,1002,1141,
738,1096,1863,
738,1888,1906,
739,1048,1820,
739,1157,1725,
739,1386,1419,
739,1503,1833,
740,868,1896,
740,1271,1634,
740,1703,1983,
741,1049,1970,
742,1268,1407,
744,756,1955,
744,791,1213,
744,813,1642,
744,992,1719,
744,1002,1621,
746,949,1559,
746,1005,1210,
746,1204,1660,
746,1499,1587,
747,943,1068,
747,1284,1647,
748,749,1903,
748,1175,1793,
748,1194,1751,
749,858,1434,
749,1165,1672,
749,1393,1398,
750,872,1659,
750,999,1293,
750,1020,1744,
751,947,1769,
751,1503,1811,
751,1628,1836,
752,1180,1446,
752,1348,1669,
752,1521,1637,
753,1982,1985,
754,1027,1380,
754,1535,1770,
755,1199,1752,
755,1252,1254,
755,1359,1633,
755,1542,1596,
757,869,1149,
757,889,1299,
758,911,940,
758,1202,1275,
758,1339,1593,
759,1379,1415,
760,1807,1857,
761,903,1752,
761,977,1753,
761,1735,1977,
761,1769,1988,
762,900,1084,
762,1100,1230,
762,1133,1923,
764,1161,1736,
764,1906,1969,
765,1505,1939,
766,829,1394,
766,938,1234,
766,1020,1198,
766,1197,1972,
766,1330,1941,
767,1711,1830,
767,1776,1962,
768,906,1938,
768,997,1873,
768,1123,1597,
769,1121,1138,
769,1157,1323,
769,1389,1424,
769,1543,1861,
769,1544,1885,
770,800,1758,
770,1405,1925,
772,1150,1571,
773,785,1258,
773,915,1126,
773,1258,1441,
773,1263,1680,
774,775,1245,
774,892,1469,
775,1144,1942,
775,1393,1741,
776,1105,1688,
776,1739,1970,
776,1741,1971,
777,854,1512,
777,1074,1357,
778,1203,1346,
778,1496,1758,
779,845,1285,
779,993,1480,
779,1122,1627,
779,1384,1777,
779,1572,1887,
779,1779,1863,
780,877,1570,
780,1639,1897,
781,959,1222,
781,1292,1429,
781,1301,1980,
782,862,1378,
782,948,1301,
782,1388,1541,
782,1452,1890,
782,1653,1714,
783,879,1245,
784,844,1600,
784,1048,1798,
784,1358,1590,
784,1521,1848,
785,813,1134,
785,840,1298,
785,927,1718,
785,1542,1721,
786,1006,1881,
787,1472,1771,
787,1622,1879,
787,1742,1930,
788,835,1255,
788,948,1977,
788,1775,1799,
789,847,891,
789,969,1916,
789,1005,1505,
789,1102,1406,
790,1172,1365,
790,1527,1539,
790,1593,1904,
791,844,1354,
791,881,1526,
791,1048,1470,
791,1072,1515,
792,965,1968,
792,1142,1265,
792,1292,1327,
793,897,1813,
793,1017,1240,
793,1116,1817,
793,1138,1263,
793,1264,1286,
794,826,1395,
794,847,878,
794,1059,1787,
794,1086,1101,
794,1306,1639,
795,1150,1830,
795,1248,1350,
795,1359,1693,
796,917,1206,
796,1362,1763,
796,1383,1689,
796,1512,1542,
797,1423,1643,
798,900,1834,
799,964,1875,
799,1592,1831,
799,1759,1928,
800,916,1132,
800,1409,1697,
800,1418,1472,
801,1002,1020,
801,1691,1732,
802,1132,1895,
803,1102,1735,
803,1393,1431,
804,1049,1296,
804,1656,1664,
805,826,1622,
806,880,1104,
806,993,1974,
806,1112,1718,
807,1229,1582,
807,1313,1349,
807,1378,1511,
808,1078,1811,
808,1724,1814,
809,900,1950,
809,945,1631,
809,1614,1917,
810,905,1017,
810,905,1125,
810,1320,1434,
811,972,1578,
811,1308,1894,
812,1163,1722,
813,969,1567,
813,1013,1502,
814,977,1010,
814,1099,1366,
815,1259,1460,
815,1370,1923,
816,1052,1226,
816,1225,1756,
816,1344,1652,
816,1515,1522,
817,873,1446,
817,1276,1713,
818,1124,1802,
818,1209,1955,
818,1608,1992,
818,1769,1793,
819,952,1031,
819,1444,1501,
821,1002,1868,
822,931,1844,
822,939,1060,
822,987,1297,
822,1113,1872,
822,1201,1691,
822,1234,1837,
822,1331,1714,
822,1618,1810,
823,866,1856,
823,1447,1606,
824,948,1237,
824,1004,1354,
824,1151,1938,
825,937,1225,
825,1268,1332,
825,1323,1355,
826,1105,1853,
826,1114,1139,
827,871,1605,
827,925,1039,
827,1136,1366,
827,1140,1275,
827,1192,1740,
827,1345,1607,
828,1947,1981,
831,1202,1719,
831,1264,1812,
831,1320,1662,
831,1678,1886,
832,940,1297,
833,1315,1318,
833,1564,1897,
834,1762,1823,
835,872,1838,
835,918,1138,
835,1687,1695,
836,851,914,
836,1036,1666,
836,1279,1729,
837,1819,1846,
837,1855,1933,
838,872,1561,
838,1276,1861,
839,875,1677,
839,947,1598,
840,1102,1824,
840,1180,1534,
841,1614,1911,
842,888,975,
842,911,1165,
842,915,1337,
842,1564,1793,
843,985,1533,
843,1216,1264,
844,1272,1987,
844,1442,1845,
845,1204,1794,
845,1537,1579,
847,1505,1875,
849,1593,1677,
850,872,1436,
850,964,1370,
852,1167,1266,
852,1167,1729,
852,1507,1794,
852,1672,1846,
853,1180,1495,
853,1471,1645,
854,870,1801,
854,1348,1547,
856,983,1110,
856,1726,1833,
856,1740,1969,
857,1014,1948,
859,1051,1709,
859,1741,1923,
860,1205,1566,
860,1277,1326,
861,881,1031,
861,1074,1825,
861,1232,1325,
863,946,1927,
863,1756,1910,
864,1039,1937,
864,1469,1839,
864,1752,1794,
865,886,999,
865,1323,1532,
865,1352,1367,
865,1519,1959,
867,967,1142,
867,1147,1395,
868,1151,1786,
868,1548,1896,
869,1599,1963,
872,946,978,
872,1222,1520,
873,888,1359,
873,919,1042,
873,1040,1236,
873,1070,1097,
873,1467,1751,
873,1592,1894,
874,1048,1176,
874,1083,1869,
875,1014,1084,
876,925,1384,
876,942,1597,
876,1475,1933,
877,897,1139,
877,1119,1969,
878,924,1880,
878,927,1640,
878,1309,1434,
878,1654,1756,
879,1493,1894,
880,896,1166,
880,1082,1299,
880,1314,1416,
880,1707,1836,
881,1534,1917,
881,1683,1905,
882,898,1596,
883,1060,1129,
884,992,1447,
884,1298,1777,
886,1243,1786,
888,894,1034,
888,1345,1517,
890,1710,1944,
891,940,1372,
891,1017,1604,
891,1440,1992,
891,1608,1896,
892,1329,1441,
894,896,1192,
894,1468,1785,
895,1026,1588,
895,1038,1696,
896,1796,1845,
897,1276,1972,
897,1583,1807,
897,1728,1980,
898,1150,1411,
899,1314,1421,
899,1410,1550,
899,1430,1909,
900,1238,1513,
900,1440,1973,
900,1543,1865,
900,1576,1615,
901,1079,1140,
902,1456,1705,
903,1465,1660,
903,1483,1580,
903,1507,1531,
903,1674,1886,
904,920,1811,
904,1741,1895,
905,1029,1485,
905,1083,1171,
907,1190,1522,
907,1370,1417,
907,1471,1634,
908,1064,1242,
908,1086,1622,
908,1099,1728,
908,1140,1751,
908,1204,1512,
908,1472,1767,
909,1297,1787,
909,1506,1968,
910,937,1199,
910,940,1248,
